book_id,title,year,language,publisher_name_cleaned,period
13596609,La Jeunesse du Cid,1823,fre,Librairie Ladvocat,1801-1830
11784903,Du choléra. Origine. Propagation. Moyens préservatifs,1884,fre,,1861-1890
12155943,Conseils pour tous sur les maladies contagieuses [...],1866,fre,Cador,1861-1890
13511302,"Guide des étrangers ou itinéraire de la ville d'Aix-la-Chapelle et de Borcette, avec un plan topographique, publié par J. B. De Bouge",1806,fre,"Leduc, André",1801-1830
12356326,"Jeanne de Vaubernier, ou la cour de Louis XV",1832,fre,,1831-1860
15552831,"Mémoire du Citoyen Antoine Joseph Dominique De Braeckenier, rédacteur de l'Impartial bruxellois défendeur, contre Léonard Bourdon, actuellement en cette ville, demandeur",1796,fre,"De Braeckenier, Antoine-Joseph-Dominique",1751-1800
12291189,Examen du divorce [...],1816,fre,Cérioux Jeune,1801-1830
11286510,Verhandelingen over den Oost-Indischen Handel,1801,dut,Wed. J. Dóll,1801-1830
12148962,"De la fièvre typhoïde et de ses manifestations congestives, inflammatoires et hémorrhagiques vers les principaux appareils de l'économie (cerveau, moelle, poumon, etc. etc.)",1858,fre,"Delahaye, Adrien",1831-1860
13070717,Itinéraire de Paris à Rouen,1828,fre,Hector Bossange,1801-1830
12190758,Observations sur l'emploi des frictions mercurielles à haute dose dans le traitement de la méningite aiguë,1845,fre,Imprimerie De P. Veirun,1831-1860
11931676,Ueber zwei Meeresschnecken von St-Paul,1865,ger,K. K. Zool.-Bot. Gesellschaft,1861-1890
12816807,Dictionnaire historique des ministres depuis la Révolution jusqu'en 1827,1828,fre,"Béchet, Charles",1801-1830
13221558,"Camera obscura, van Hildebrand (N Beets)",1853,dut,"Hoste, H.",1831-1860
17613932,De l'ophthalmie qui règne dans l'armée belge et des moyens d'arrêter la propagation de cette maladie dans toute agglomération d'individus,1842,fre,"Tircher, J. B.",1831-1860
17613932,De l'ophthalmie qui règne dans l'armée belge et des moyens d'arrêter la propagation de cette maladie dans toute agglomération d'individus,1842,fre,"Baillière, J. B.",1831-1860
17613932,De l'ophthalmie qui règne dans l'armée belge et des moyens d'arrêter la propagation de cette maladie dans toute agglomération d'individus,1842,fre,L. J. De Cort,1831-1860
18425911,"Lettre d'un citoyen, qui n'est ni archiviste, ni antiquaire, a son ami, le Comte de ***. En lui renvoyant la brochure de l'abbé Ghesquière, sur l'ancienne constitution des Provinces Belgiques, &c.",1790,fre,Unknown,1751-1800
11286194,"Crimineel proces tegen Hendrik Jansen, wegens moedwilligen doodslag, aan zyne vrouw begaan (...) met aanmerkingen",1803,dut,"Gartman, Hendrik",1801-1830
12392368,Histoire de la vie et des ouvrages de J.-J. Rousseau,1822,fre,"Brière, Jean-Louis-Joseph",1801-1830
13043330,"Epitome linguae japonicae. Auctore Ph. Fr. de Siebold, med. docte",1826,lat,,1801-1830
13210643,Sur l'ordre des colonnes - piliers en Egypte et ses rapports avec le second ordre égyptien et la colonne grecque,1838,fre,,1831-1860
12509346,Principales causes de la richesse ou de la misère des peuples et des particuliers,1818,fre,,1801-1830
12207829,"Manuel du publiciste et de l'homme d'État, contenant les chartes et lois fondamentales, les traités, conventions et notes diplomatiques, les proclamations, actes publics et autres documens officies",1826,fre,,1801-1830
15508881,Lettre d'un citoyen de Bruxelles au Comité de Gand. Messieurs ... on dit que les partis se trouvent divisés par raport au G[ene]ral Vander Mersch,1790,fre,Unknown,1751-1800
12299252,Entretiens de village,1846,fre,Imprimerie J.-B.-J. De Mortier,1831-1860
12271427,Descrizione topografica fisica economica politica de reali dominj al di qua del faro nel regno delle Due Sicilie con cenni storici fin da' tempi avanti il domino de' Romani,1830,ita,Tipografia Dentro La Pietà De Turchini,1831-1860
18410307,[1659 05 30] Ordonnantie ende reglement waer naer die cipiers van het Treurenborgh-Poorte hun sullen hebben te reguleren in't regard van de gevangene .,1717,dut,"Fricx, Eugène-Henri",1600-1750
17694456,"La Commission médicale de la Province de Namur, et l'Académie royale de médecine de Belgique , à propos des accidents arrivés à Hambraine le 4 août 1856",1859,fre,"Douxfils, François-Joseph",1831-1860
11339500,Die spartanische Staatsverfassung in ihrer Entwickelung und ihrem Verfalle,1836,ger,Graß & Barth,1831-1860
15505473,La lanterne magique du Brabant .,1787,fre,Unknown,1751-1800
13408564,Les mois,1825,fre,,1801-1830
13143113,Descrizione delle pitture del Campo Santo di Pisa,1829,ita,Presso Niccolo Capurro,1801-1830
12679390,"Remarques inédites du président Bouhier, de Breitinger et du Père Oudin sur quelques passages d'Horace [...]",1807,fre,,1801-1830
12298222,De la Servitude Volontaire ou le contr'un,1836,fre,Marchands De Nouveautés,1831-1860
12239340,The miscellaneous works and novels of R. C. Dallas,1813,eng,"Longman, Hurst, Rees, Orme & Brown",1801-1830
12309375,"Lamuel, ou le Livre du Seigneur",1816,fre,,1801-1830
13027886,Histoire diplomatique de Martin Behaim,1803,fre,,1801-1830
18286965,"Het recht domaniael van syne majesteyt in desen hertoghdomme van Brabant, midtsgaders het gesagh, bewin, ende hanteringe die desaengaende zyn hebbende die Raedt ende Rentmeester generael, ende de gesworene erflaeten desselfs Hooft Thol-camere binnen Brussele. By een gevoeght door den greffier der selver Camere D.F. Martinez",1692,dut,"Marchant, Lambert",1600-1750
12137464,Histoire de l'ophthalmie des armées,1841,fre,,1831-1860
11914077,Historia molluscorum Sveciae [...],1822,lat,,1801-1830
12755658,"Exhaure, ou dessèchement des houillières et description du Flénu avec ses accidens [...]",1823,fre,"Hoyois, Henri-Joseph",1801-1830
13078278,Orphanis,1813,fre,"Belin, Auguste-Pierre",1801-1830
13028683,Ueber die Staatswissenschaft,1820,ger,Duncker & Humblot,1801-1830
14988554,"Les dettes, comédie, en deux actes et en proses, mêlée d'ariettes; par Mr. Champein. Représentée pour la première fois, par les comédiens italiens ordinaires du Roi, le 8 mars 1787",1787,fre,"Flon, Emmanuel",1751-1800
14988554,"Les dettes, comédie, en deux actes et en proses, mêlée d'ariettes; par Mr. Champein. Représentée pour la première fois, par les comédiens italiens ordinaires du Roi, le 8 mars 1787",1787,fre,Gambier,1751-1800
14988554,"Les dettes, comédie, en deux actes et en proses, mêlée d'ariettes; par Mr. Champein. Représentée pour la première fois, par les comédiens italiens ordinaires du Roi, le 8 mars 1787",1787,fre,Unknown,1751-1800
13550704,"De 47e Propositie van Euclides, of, Het leerstuk van Pythagoras",1827,dut,J. P. Bronstring,1801-1830
11312867,Le fabuliste des enfans ou des adolescens ou fables nouvelles [...],1812,fre,Rusand,1801-1830
13332971,"Examen historique de la révolution espagnole suivi d'observations sur l'esprit public, la religion [...]",1823,fre,,1801-1830
12428009,Jeanne d'Arc,1828,fre,"Dupon, Jean Baptiste",1801-1830
13114454,"Siége de la citadelle d'Anvers, poème dédié à l'Armée Française",1833,fre,Imprimerie Ch. Gruaz,1831-1860
13462203,"The history of Persia, from the most early period to the present time",1815,eng,"Murray, John",1801-1830
13462203,"The history of Persia, from the most early period to the present time",1815,eng,"Longman, Hurst, Rees, Orme & Brown",1801-1830
11913398,Catalogue synonmique et raisonné des testacés fossiles recueillis dans les faluns miocènes des communes de La Brède et de Saucats,1873,fre,,1861-1890
13661458,Narrative of a pedestrian Journey through Russia and Siberian Tartary,1824,eng,"Murray, John",1801-1830
11288125,Correspondance secrète entre Napoléon Buonaparte et Reys le véridique (...) ou Bibliothèque de l'homme d'Etat,1814,fre,"Dentu, J. G.",1801-1830
22730184,Nouvel Appendice à la Bibliographie Douaisienne; de M. Duthilloeul,1851,fre,J.-M. Heberlé Libraire,1831-1860
11938983,History of Spanish and Portuguese literature,1823,eng,,1801-1830
12802062,"La Henriade travestie en vers burlesques, avec des notes historiques et critiques",1822,fre,Delongchamps,1801-1830
13239859,Les femmes grecques aux dames françaises,1826,fre,"Béchet, Charles",1801-1830
15492303,"Avertissement. Les Etats de Flandre, les Etats respectives du Pays-Bas ont reçus certain Manifeste au nom de S.M. le Roi Léopold, lequel ayant été rendu public par la presse, on y voit, qu'après tant de sang repandu pour  notre Religion & notre Liberté, l'on propose au Peuple Belgique le même Gouvernement qui a donnés lieu & qui a été la pierre fondamentale de notre malheur (...)",1790,fre,"Huyghe, Guillaume-Ferdinand",1751-1800
11344772,"Réponse au mémoire adressé le 14 janvier 1837, par Mr. L. Ocreman, curé de l'église de Saint-Claire, a MM. les bourgmestre et échevins de cette ville",1837,fre,,1831-1860
13327253,Généalogie de l'instruction moderne,1829,fre,"Vanryckegem, Pierre-Joseph",1801-1830
13189383,Notices diverses présentées à la Commission royale d'Histoire de Belgique,1850,fre,"Gachet, Emile",1831-1860
11568978,Observations obstétricales,1878,fre,H. Manceaux,1861-1890
15803771,"Les Savoyardes, ou La continence de Bayard. Comédie en un acte, en prose, mêlée d'ariettes, par M. de Piis, musique de M. de Propiac, représentée pour la première fois par les comédiens italiens ordinaires du Roi, le 30 mai 1789 .",1789,fre,"De Boubers, Jean-Louis",1751-1800
15803771,"Les Savoyardes, ou La continence de Bayard. Comédie en un acte, en prose, mêlée d'ariettes, par M. de Piis, musique de M. de Propiac, représentée pour la première fois par les comédiens italiens ordinaires du Roi, le 30 mai 1789 .",1789,fre,Unknown,1751-1800
18395999,Augurii Gislenii Busbequii Epistolarum legationis gallicae libri II. Ad Maximilianum II. et Rudolphum II. Romanorum Imperatores. E bibliotheca Io. Bapt. Hovvvaert I.C. Patricii Bruxell,1632,lat,"Pepermans, Jan",1600-1750
15509481,"Mon Général, je reçois à l'instant la lettre de V.E. au moment que nous venons de rentrer, nos postes avancés ayant été attaqués cette nuit par une partie des ennemis de Ghoen & Javet",1790,fre,Unknown,1751-1800
11552832,"Traité du fusil de chasse et moyens d'en améliorer la portée, le fini et la durée suivis de quelques considérations sur la manière d'éviter les accident, d'une méthode de tir au pistole, d'un recueil d'épreuves et de manipulations employées dans les manufactures d'armes, et enfin, de recettes utiles au chasseur pour entretenir la santé des cheins sans le secours d'un homme de l'art. Dédié à S. M. Léopold Ier roi des Belges, et à LL. AA. RR. Mgr le duc de Brabant et le comte de Flandre",1851,fre,"Mangeot, Henri",1831-1860
13471006,Description historique et pittoresque de l'église cathédrale de Saint Bavon [...],1819,fre,,1801-1830
12161480,Mémoire sur la cure des Pieds-bots,1838,fre,"Baillière, J. B.",1831-1860
13241731,L'Inde pittoresque,1840,fre,Dauvin & Fontaine,1831-1860
15589584,"Vermaeckelycke kluchte van eenen boer, ende eenen Ros-Cammer ... ; [Nieuw liedeken. Tot lof van een fraey meysken. Stemme: Van Caecelia ...] ; [Chronyke vande princepaelste geschiedenissen, voorgevallen t'sedert september 1730. tot october 1731 ...]",1731,dut,Unknown,1600-1750
13523918,A rough sketch of the field of Waterloo,1839,eng,"Société Belge De Librairie, Hauman & Cie",1831-1860
12138317,Du catarrhe du sac lacrymal et de ses complications,1873,fre,H. Vaillant-Carmanne,1861-1890
12358710,Les Belles Femmes de Paris,1839,fre,Marchant,1831-1860
12359151,Iris,1894,dut,,1891-1901
11643312,Manuel des bandages à l'usage des étudians en médecine,1827,fre,Wahlen,1801-1830
11688025,"Anthologie morale ou traité des devoirs envers Dieu, la patrie, le souverain et la société [...]",1834,fre,"Jouret & Thémon, E.",1831-1860
12160975,"Histoire de la lithotritie, précédée de réflexions sur la dissolution des calculs urinaires [...]",1839,fre,"Baillière, J. B.",1831-1860
12711716,La nature considérée comme force instinctive des organes,1846,fre,Gyselynck,1831-1860
12360294,Forte-spada l'Aventurier,1845,fre,,1831-1860
12000148,Dal Saggio sopra l'origine unica delle cifre e lettere di tutti i popoli per M. De Paravey,1826,ita,,1801-1830
11814852,Discours de ce qu'a fait en France le héraut d'Angleterre et la réponse que lui a faite le roi le 7 juin 1557,1841,fre,Société Des Bibliophiles De Reims,1831-1860
18256479,Pro victoriis hoc auspicato anno divinitus partis Deo Opt. Max. Ferdinando Austriaco gratiae sine panegyricus eucharis ... Ernesto Vaenio jurisconsulto Monetae Regis praefecto plausus chorago .,1638,lat,"Mommaert, Jan",1600-1750
12158135,Etude sur la laryngite syphilitique secondaire [...],1880,fre,Imprimerie A. Parent,1861-1890
13073096,Le Galant Jardinier,1816,fre,"Égron, Adrien-César",1801-1830
12240864,Vies des savants illustres depuis l'antiquité jusqu'au dix-neuvième siècle,1877,fre,Librairie Hachette & Cie,1861-1890
13294545,Scènes populaires montoises,1834,fre,,1831-1860
12141633,"Rapport sur les hospices d'aliénés de l'Angleterre, de la France et de l'Allemagne",1842,fre,"Jaspin, Charles-François",1831-1860
11592049,Oden,1814,ger,Forstmann Und Comp.,1801-1830
18249428,Sidronii Hosschii e Societate Iesu Elegiae de Christo patiente,1649,lat,"Mommaert, Jan",1600-1750
13158895,Rapport verbal sur les antiquités de Trèves et de Mayence,1843,fre,A. Hardel,1831-1860
11913150,"Essai d'un catalogue des mollusques, marins, terrestres et fluviatiles vivant dans les environs de Cherbourg et de Valognes",1860,fre,J. Rothschild,1861-1890
22555002,"Collection des mémoires relatifs a l'histoire de France, depuis l'avénement de Henri IV jusqu'a la paix de Paris conclue en 1763 [...] par messieurs A. Petitot et Monmerqué. Tomes LV [-LVII].  [Mémoires du Duc de Guise ;  Mémoires du Maréchal de Gramont ; Mémoires des divers emplois et des principales actions du Maréchal du Plessis]",1826,fre,"Foucault, J.L.F.",1801-1830
13330404,"Le quadrille des enfans, ou système nouveau de lecture (...) avec figures en taille-douce",1798,fre,,1751-1800
13401752,Le Danube allemand et l'Allemagne du Sud,1863,fre,,1861-1890
12214467,La Mort de Jeanne d'Arc,1807,fre,Darnault-Maurant,1801-1830
11739247,Recherches sur deux monuments antiques de la Colonie de Nimes,1803,fre,Offray Fils,1801-1830
12202212,"Nouvelle Histoire de France de le Ragois [...], suivie d'un Abrégé de l'histoire romaine, ancienne, poétique et de la Géographie",1833,fre,,1831-1860
15480075,La reliure,1894,fre,Ch. Lahure,1891-1901
13540814,"Recueil de thèmes, d'exercices et de versions, pour faciliter l'étude de la langue hollandaise",1824,fre,Weissenbruch,1801-1830
12861692,La confession Auriculaire est une dangereuse folie,1840,fre,"Allier, F.",1831-1860
11951722,"Catalogue d'une collection précieuse, et du plus beau choix, de tableaux des trois écoles, dessins et aquarelles, bronzes, marbres précieux, lapis, agathes, tabatières, ivoire, etc., etc. composant le cabinet de M. Lapeyrière",1817,fre,"Pérignon, Alexis-Nicolas",1801-1830
11951722,"Catalogue d'une collection précieuse, et du plus beau choix, de tableaux des trois écoles, dessins et aquarelles, bronzes, marbres précieux, lapis, agathes, tabatières, ivoire, etc., etc. composant le cabinet de M. Lapeyrière",1817,fre,Lacoste,1801-1830
11951722,"Catalogue d'une collection précieuse, et du plus beau choix, de tableaux des trois écoles, dessins et aquarelles, bronzes, marbres précieux, lapis, agathes, tabatières, ivoire, etc., etc. composant le cabinet de M. Lapeyrière",1817,fre,"Coquille, A.",1801-1830
13633872,Code de la pêche fluviale,1829,fre,Mme Veuve Charles-Béchet,1801-1830
13156156,Une monnaie de Blankenberg,1858,fre,,1831-1860
12151233,De la valeur des bains froids dans le traitement de la fièvre typhoïde,1874,fre,G. Masson,1861-1890
12299832,Oui et non au sujet des Ultramontains et des Gallicans,1845,fre,Pagnerre,1831-1860
12408801,Eclisse solare del giorno 18 giugno 1860,1860,ita,,1861-1890
11703282,Zoonomia ovvero leggi della vita organica di Erasmo Darwin [...],1803,ita,,1801-1830
12424452,"Avant, pendant et après",1828,fre,"Dupon, Jean Baptiste",1801-1830
11734618,Letter-kundigen brief geschreven aen de Kersouwieren van oudenaerden Den 16 evan Wyu-maend,1814,dut,"Stéven, A. B.",1801-1830
15514048,"(N°. I.) Le Pere Duchesne, fumant une pipe dans un staminet à Bruxelles",1792,fre,Unknown,1751-1800
11556537,Reseña histórica de los monumentos que existen en la insigne ciudad de Alcala de Henares,1863,spa,,1861-1890
13532899,Manuel du Bibliographe normand ou Dictionnaire bibliographique et historique des ouvrages et des auteurs de la Normandie,1858,fre,Le Brument,1831-1860
13732370,"Afrika von Süd nach West und von West nach Ost endlich einmal durchkreuzt, oder Kurze Uebersicht der Missionsreisen und Entdeckungen des Dr. Livingston durch [...]",1857,ger,,1831-1860
13396259,Monumenti scelti Borghesiani,1837,ita,Societa Typografica De Classici Italiani,1831-1860
11919482,Sur les migrations anciennes des mammifères de l'epoque actuelle [...],1858,fre,Imprimerie De Mallet-Bachelier,1831-1860
11795091,Nouvelle flore des environs de Paris,1821,fre,Méquignon-Marvis,1801-1830
